1_a,2_b,4_c,5_c,6_c,7_a,9_a,10_a,11_a,12_b,16_c,17_c,19_a,20_a,22_b,24_c,28_a,29_a,30_c,31_c,32_c,33_a,34_c,35_a,37_a,38_b,39_b,41_c,42_a,43_b,45_a,46_a,47_abc,48_abc,49_a,49_b,49_c,50_c,51_a,52_a,53_a,55_a,56_b,58_b,59_b,60_a,62_c,63_a,64_b,65_a,65_b,65_c,66_c,68_a,69_a,70_a,71_a,73_c,74_c,75_c,76_a,76_b,76_c,77_b,79_a,80_b,82_a,83_c,84_c,85_c,86_b,87_b,88_a,90_b,92_c,94_a,95_b,96_b,98_a,99_b,100_c,102_c,103_c,104_c,106_b,107_b,109_a,111_a,112_a,113_a,114_a
41.99856199,17.90749668,36.74084735,17.81127505,40.7183314,21.02271698,41.36873854,18.11016717,36.28801925,17.6761772,45.9857134,17.99065899,39.9133879,35.27810911,43.8173984,42.77489513,36.96239117,46.85945742,40.09702352,17.74570627,19.24529762,39.8463844,36.85975466,41.8360206,41.94107624,19.35991331,19.27071632,18.05598881,18.10285569,36.6857454,18.04648208,22.41449719,93.68147645,196.2680315,31.09367264,65.08228072,40.20902123,43.95222086,22.61968647,35.29818691,35.07707003,17.53853501,23.78269427,20.47261473,17.65163909,19.07378368,40.93650059,39.13935092,89.12409484,31.08326426,32.10196345,80.63165776,67.04036559,23.97834173,43.97420132,24.06042929,35.48915941,35.58738051,35.72665008,45.50826126,109.3275903,73.54547517,65.59835221,44.97085059,35.7429467,35.40644239,45.1110398,20.72617338,23.60598809,36.16081497,21.21756932,42.22139154,42.13859049,35.78753616,41.03693346,35.89968132,22.89610603,19.89871978,35.85845131,46.68879904,47.31868385,17.85768335,41.01301876,35.84010196,41.29610406,43.7565695,36.0804007,18.54918688,19.04315078,35.81062975,20.3750406
42.07474455,17.93543262,36.6920164,17.83843655,40.78791597,20.98729026,41.43762865,18.14229179,36.32400179,17.69814033,45.9465913,17.97712493,39.88982914,35.24798484,43.73092728,42.76852245,37.06665573,47.04759125,40.10420827,17.76235277,19.27184375,39.83350169,36.79360815,41.88307544,41.89446356,19.35696358,19.25968966,18.02388986,18.12291046,36.68544713,18.06332319,22.42990633,93.73715981,196.2166929,31.07159737,64.94268132,40.26730375,43.99361849,22.66094996,35.26424984,35.05757131,17.50469158,23.82422931,20.45764036,17.65290265,19.0755881,40.93995531,39.15726533,88.91687587,31.06412179,32.17093515,80.75149017,66.99420748,23.95982706,44.10341937,24.00698717,35.42849226,35.53679296,35.61625011,45.56672383,109.4003862,73.62606605,65.53218597,44.94302714,35.86490699,35.46102312,45.11764036,20.73811787,23.66580373,36.27940359,21.23615031,42.24473798,42.11191051,35.71418502,41.04628522,35.86049133,22.92555138,19.90427763,35.87381917,46.60084245,47.33974958,17.85785942,41.12229569,35.81475235,41.44196554,43.73345667,35.98245481,18.58672408,19.06386792,35.84179886,20.4469827
42.06080976,17.96099969,36.68553527,17.91993948,40.80524379,20.98626855,41.41124346,18.18277245,36.18524922,17.71390142,46.02711548,18.00656041,39.86191307,35.33203025,43.64865727,42.62128836,37.0495097,46.98679592,40.06519339,17.7822475,19.32612556,39.73077569,36.78325241,41.77825332,42.00718716,19.3382416,19.18741477,18.00609679,18.08482241,36.65454774,18.06621818,22.39115151,93.59548699,196.1991177,31.01469792,64.91743388,40.34067933,44.07797209,22.62684493,35.21880132,34.98889794,17.48553778,23.8257727,20.47091768,17.6242424,19.10239338,40.91274709,39.19577933,88.83979593,31.06463925,32.13849886,80.69796253,67.06594082,23.99746666,44.14133788,23.95736134,35.48811808,35.51517102,35.60043673,45.63488268,109.4422231,73.66325508,65.6122583,44.85756898,35.81882981,35.45173539,45.16589387,20.77271785,23.6743608,36.25935158,21.26857693,42.26511095,42.05807374,35.72139959,41.10044148,35.91560277,22.99859072,19.90186834,36.00696757,46.57202869,47.27776004,17.88422919,41.09229407,35.78704928,41.447216,43.77377383,35.95446857,18.69157648,19.07348035,35.80903508,20.46283768
42.129921,18.028853,36.61993492,17.95647736,40.77187092,20.94732308,41.46003832,18.19788783,36.04790594,17.70634128,45.99969359,17.98823752,39.88509617,35.31953824,43.59786221,42.50807412,37.02787818,47.07250318,39.94441952,17.72581183,19.31113688,39.76899368,36.80779574,41.61512923,42.08564831,19.33357212,19.2184443,17.99304898,18.07029499,36.70542295,18.05677007,22.36112799,93.643344,196.0171665,30.90230663,65.03621595,40.45061785,44.16392023,22.55366363,35.26070487,34.99207733,17.53943266,23.83258289,20.48956177,17.55202958,19.16451311,40.84702311,39.10865713,89.00556879,31.13641519,31.93883374,80.5244649,66.95988162,24.04287968,44.17770314,23.94483049,35.46963316,35.42353739,35.56062357,45.65247635,109.5248863,73.70362764,65.77809934,44.76696524,35.79539036,35.46261846,45.18520587,20.80996966,23.70600141,36.2427825,21.19409823,42.18526217,42.02164821,35.68119637,41.1050348,35.95289885,22.98309903,19.87794305,36.07627046,46.66733725,47.07349548,17.90533273,40.97665313,35.74798243,41.47887361,43.91686317,35.93251894,18.64089835,19.0315234,35.76752979,20.44888717
42.12368519,17.99194868,36.53852488,17.88413791,40.75257057,20.98955476,41.41000537,18.20424869,36.02978376,17.70351301,46.0477754,17.98831112,39.99500111,35.34451804,43.54833997,42.46773248,36.98471134,47.0268795,39.96978634,17.75290859,19.29402841,39.78600447,36.82913027,41.62742428,42.05271533,19.42142759,19.21769242,17.88085458,18.01708844,36.71062032,18.06855367,22.360968,93.67302467,196.0367599,30.87694898,65.07216988,40.46439957,44.20225219,22.55260096,35.25303343,35.03083579,17.55285937,23.80602986,20.55298747,17.54100429,19.20119658,40.74739584,39.08561,89.18647479,31.1728804,31.93641873,80.6402947,66.96178952,24.09793707,44.07594121,24.00186879,35.52035694,35.38208049,35.50892921,45.68616457,109.5658786,73.60895565,65.72396596,44.84373659,35.90023039,35.44687337,45.16334218,20.79565119,23.74356848,36.20695921,21.21334065,42.2028483,42.06840305,36.10823812,41.1338872,36.10769567,22.87857757,19.87108929,36.05430888,46.73896158,46.92928631,17.89773173,41.13611658,35.76829264,41.51641827,43.87675379,36.04281622,18.64119609,18.98312542,35.91472356,20.46898161
42.1462318,18.007246,36.49746626,17.87124517,40.72886524,21.03726269,41.36565304,18.16852265,36.04570738,17.67779663,46.15488174,18.02807424,40.01789078,35.32822035,43.50680581,42.42373869,36.94719037,46.9985132,39.92937276,17.76017847,19.27875695,39.79725361,36.88474641,41.65791981,41.87811166,19.43842366,19.25800105,17.89344434,18.01104847,36.75270456,18.06990718,22.37575143,93.63308432,195.697375,30.8633975,65.02516784,40.42773235,44.16242921,22.58764799,35.27847317,35.10013743,17.59985782,23.77557378,20.52682619,17.53099875,19.28373173,40.74667459,39.07814238,89.41995811,31.23390844,31.99249768,80.52151462,66.9902982,24.1492381,44.09053764,23.97487764,35.50581718,35.29701273,35.56016003,45.60507356,109.532211,73.51019273,65.65314128,44.72272765,35.91059945,35.41339971,45.18486048,20.80844862,23.72841464,36.1514807,21.18957773,42.18897079,42.12540512,35.9427085,41.13771984,36.14306047,22.9354584,19.81811512,36.10902958,46.6958461,46.89471468,17.89967655,41.07773851,35.79760326,41.46569203,43.83968298,36.06017779,18.65569506,18.95519596,36.03056179,20.48058693
42.24141847,18.06671151,36.52710216,17.8976108,40.73915838,21.07349943,41.2787731,18.16007501,36.11292676,17.66038264,46.17759491,18.04963324,40.02366036,35.29889788,43.60126296,42.4507111,36.99320971,47.18558666,39.93443571,17.73481658,19.2624575,39.62691501,36.92876259,41.63607923,41.77812865,19.40526257,19.25035818,17.84198863,17.97108822,36.75280421,18.09035349,22.35336284,93.61156879,195.7780285,30.83255653,64.94551398,40.31727893,44.12986992,22.69604547,35.34763263,35.08886004,17.57492871,23.75657677,20.51834134,17.5550517,19.30037113,40.68085506,39.10223318,89.44621468,31.17237616,32.0097993,80.64448544,67.25595139,24.12645607,44.15334094,23.98510688,35.45162366,35.29828905,35.58745163,45.56173358,109.5534694,73.35321224,65.70369174,44.7021666,35.93773191,35.38732971,45.22493695,20.84000445,23.66964037,36.10565374,21.18482132,42.22031139,42.08273891,35.9797911,41.13391181,36.20213939,22.88294115,19.84801683,36.08532669,46.73484727,46.84476722,17.91898028,41.0666118,35.80011342,41.45203484,43.73907405,36.06988079,18.66805502,18.96558971,36.02804944,20.4912194
42.09327293,18.06650999,36.54371142,17.88813873,40.84529851,21.09940286,41.32010917,18.16086333,36.1469215,17.65902703,46.00545977,18.08960147,40.04207477,35.30531027,43.71818844,42.58976048,36.95214496,47.17341326,40.00651729,17.74405904,19.221735,39.64009082,37.04337637,41.55981088,41.72862971,19.40731014,19.25220521,17.76781449,17.98156281,36.74392779,18.05206503,22.22293028,93.64060132,195.8831816,30.83426328,64.8071012,40.16950043,44.2096796,22.68705991,35.42091771,35.06379589,17.56591307,23.74557726,20.51403096,17.55959519,19.26507662,40.64219714,39.05318556,89.71189976,31.14411485,32.02850535,80.71168103,67.32218621,24.11002414,44.12700736,24.00511981,35.564495,35.42095556,35.57145524,45.53438637,109.6439204,73.23078723,65.78719479,44.72308473,36.00239941,35.24084282,45.16911326,20.81744118,23.63233925,36.05626391,21.13111042,42.26857656,41.95592809,36.05626391,41.15177457,36.21047832,22.91804418,19.8344755,36.04352433,46.69287549,46.84470964,17.88212796,41.02554403,35.83448875,41.46511072,43.74060238,36.11253992,18.66084125,18.9960192,36.00949036,20.4938096
42.05720092,18.09285345,36.4978015,17.86177998,41.02098456,21.11188954,41.41604492,18.15960485,36.14095844,17.66209314,46.2284311,18.07980502,40.00269593,35.34136184,43.61344088,42.6395653,36.99182628,47.18194706,40.0017196,17.71424613,19.21173279,39.63462986,36.99371397,41.52581383,41.8347,19.42956888,19.18689934,17.74698364,17.9689681,36.73738441,18.02357977,22.16192958,93.72357074,195.5961556,30.79353644,64.94657012,40.09964274,44.24976386,22.62581317,35.46165027,35.0124576,17.5876528,23.81858068,20.51846673,17.55106893,19.23083182,40.56837019,38.91310764,89.84029227,31.1851071,32.05560994,80.50857611,67.18094285,24.04861057,44.17267028,24.03831742,35.52470554,35.37575932,35.52706849,45.51935271,109.5006704,73.05898194,65.90254878,44.74396457,35.9759521,35.20670572,45.05922424,20.80335237,23.62079768,35.9797911,21.10899042,42.34569577,41.79947128,36.10565374,41.26557838,36.21653972,22.93190213,19.89618349,36.00810986,46.58175008,46.8047343,17.86474688,40.96643952,35.83175377,41.45615171,43.56397902,36.09452601,18.63735708,18.97528132,35.93957665,20.50165404
42.15589543,18.09404841,36.48385058,17.88341362,40.96345066,21.11069577,41.4335801,18.14532079,36.09995411,17.68452135,45.82080179,18.04489632,39.97142923,35.34857474,43.53824203,42.59119205,37.01216086,47.21397698,40.08131136,17.74457971,19.20870895,39.65991997,36.96512637,41.51031558,41.66484329,19.38620604,19.13035966,17.77975669,17.96406067,36.78012695,17.99689695,22.18151815,93.72611225,195.7018249,30.7732056,64.93667623,40.00327794,44.27502421,22.65095718,35.46422978,34.96762227,17.58766275,23.82804512,20.52314261,17.49724687,19.16637366,40.58579465,38.99430781,90.01287094,31.24925407,32.07456729,80.62269034,67.06113625,23.99858661,44.2186589,24.07575057,35.49141254,35.29626108,35.53611163,45.45741514,109.3134486,72.88471343,65.96287462,44.7258182,36.04028084,35.20978059,45.192824,20.76205048,23.56737997,35.9427085,21.0876304,42.43389167,41.69028989,36.1514807,41.21812654,36.13674975,22.97427554,19.88119502,35.96770686,46.65278568,46.7290995,17.82039588,40.96675773,35.8048548,41.36598181,43.53121196,36.02751515,18.61803897,18.98180447,35.9834288,20.42988873
42.13080573,18.04955595,36.42898192,17.86010238,40.96103148,21.12236899,41.55363454,18.20301015,36.06758747,17.71703502,45.74787917,18.02197871,39.99209823,35.30036085,43.5363976,42.53641305,36.94915319,47.14930604,40.06116923,17.74440419,19.18633102,39.700203,37.04631923,41.69925133,41.56116067,19.30938608,19.09291337,17.8371922,17.97081468,36.93134445,17.96470056,22.19380762,93.71852227,195.985826,30.75066447,64.85224289,40.08499709,44.42296318,22.60548808,35.36911328,35.10432153,17.56908005,23.80579112,20.55022074,17.4608125,19.17357134,40.60284972,39.09823882,89.72138246,31.26364022,32.05811964,80.76543993,67.05662991,24.01024107,44.1741334,24.07413204,35.49523601,35.21639214,35.62702422,45.42286881,109.2399816,72.92571026,65.99566391,44.59836541,36.05287432,35.23125012,45.16122517,20.76165948,23.5183174,36.10823812,21.08717282,42.33915375,41.73632957,36.20695921,41.31889637,36.07282657,23.03682499,19.88205706,35.92301729,46.74889945,46.8279458,17.82873304,41.07845793,35.7711995,41.38985216,43.61536428,35.96247094,18.62621923,19.01185881,35.94183402,20.43161515
42.10919959,18.04073471,36.43775283,17.8772295,40.95072899,21.13255548,41.52392601,18.21606807,35.98975411,17.75123396,45.64695841,18.00302283,39.99461821,35.23806064,43.66287726,42.6077251,36.98407882,47.14059285,40.10605677,17.73996353,19.18774492,39.74935652,37.03490035,41.64610322,41.54517739,19.33570089,19.05862686,17.86084676,18.00273014,36.94555832,17.94360464,22.2078691,93.61767999,196.1526958,30.72720458,65.05950785,40.15657522,44.3443576,22.60816951,35.25450569,35.14431902,17.60715456,23.75416642,20.5525174,17.50656742,19.1993216,40.57452483,39.09432087,89.85475477,31.21944298,32.01104107,80.69633185,67.23031947,24.04316019,44.25456918,24.09057481,35.51061122,35.35294739,35.67311706,45.31521903,109.0094402,73.11257829,65.97708585,44.49338395,35.94975376,35.17256167,45.1832197,20.72274103,23.5404825,35.68119637,21.12444303,42.30989688,41.81531216,36.2427825,41.31626532,36.12693402,23.12050556,19.88761476,35.87087968,46.73563505,46.97291915,17.8212412,41.08588013,35.86717233,41.39211894,43.66768455,35.94759194,18.62390333,19.07604802,35.82729954,20.42625821
42.22124649,18.03775656,36.40283836,17.89027885,41.01502999,21.09263109,41.49123383,18.20978466,36.01474942,17.79206217,45.82361181,18.00838172,40.03380989,35.26880431,43.66565086,42.70166586,36.92692737,47.11569261,40.1472845,17.73514247,19.20391197,39.81491886,37.10208496,41.65461809,41.52745874,19.34936068,19.00486851,17.90193273,17.9523852,36.94424122,17.8929493,22.25883999,93.54207877,196.1888656,30.73223813,64.95132709,40.06443059,44.38467731,22.66036618,35.18877658,35.09950798,17.68887346,23.69881191,20.5669436,17.51149983,19.19953852,40.61197834,39.13234977,89.64178491,31.17356445,31.97165138,80.64902217,67.26848337,24.04356506,44.26503556,24.03488076,35.60309801,35.33145803,35.66226806,45.26800518,109.0461372,73.21303605,65.97628679,44.33932606,35.84139899,35.16503332,45.34557658,20.701464,23.54776136,35.72139959,21.06043264,42.26143894,41.84132165,36.25935158,41.23692085,36.08198931,23.08697168,19.88222851,35.88638961,46.85900984,47.11137688,17.77535569,41.03098727,35.85322211,41.35794427,43.8246414,35.9997005,18.62264755,19.09174015,35.86319135,20.41669358
42.20940358,18.0555228,36.40059699,17.89476591,40.99248626,21.10142415,41.43050816,18.1898417,36.02793328,17.78861326,45.83243454,18.01483798,40.04659344,35.366124,43.71425996,42.74322035,36.97643663,47.25525382,40.10759018,17.69874951,19.13333863,39.80329781,37.23137023,41.74560256,41.62866094,19.33160758,18.9900999,17.91001349,17.95454758,36.9569009,17.87591819,22.26154481,93.60990733,195.88122,30.80862876,65.02942789,40.1120633,44.48404937,22.73666859,35.22399389,35.00056507,17.67931569,23.63487787,20.56885992,17.46833539,19.20225365,40.72695763,39.09495122,89.28598145,31.18880827,31.88881769,80.57094425,67.24229458,24.01116216,44.32336116,24.01113314,35.65992395,35.25303367,35.6606131,45.33762261,108.9053534,73.29538201,65.85208094,44.23674834,35.73875193,35.27322947,45.3238187,20.71087885,23.51504113,35.71418502,21.11872001,42.22959138,41.73061343,36.27940359,41.25005314,35.96524948,23.00868663,19.88088653,35.90289068,46.82506278,47.20731152,17.77104894,40.97803772,35.88667647,41.46698479,43.83706727,36.02694339,18.62837283,19.1464712,35.89501428,20.46790562
42.18938472,18.05121788,36.43342909,17.89642733,40.9142308,21.09448539,41.33573892,18.2223342,35.9272621,17.83985003,45.78249029,18.0078112,40.11861379,35.3181736,43.76215719,42.71309902,36.93772151,47.42736844,39.95359966,17.69649813,19.13835186,39.85905516,37.24241392,41.62089436,41.71675427,19.32177031,18.9390811,17.82509855,18.00364833,36.97234613,17.91150081,22.21016906,93.6014743,195.7372224,30.81774305,65.06403082,40.17291478,44.53763592,22.70165464,35.23888457,34.91278236,17.68048096,23.64056038,20.5669559,17.46027502,19.21245603,40.71539814,39.13881848,89.40240185,31.25269794,31.89981757,80.5759133,67.26960718,23.96019243,44.30186851,23.98760981,35.61397235,35.32908808,35.75915718,45.27234266,109.1255211,73.1119433,65.72125384,44.33954424,35.70803395,35.29818691,45.2965362,20.71276863,23.50145816,35.78753616,21.11428408,42.15015666,41.65574406,36.16081497,41.24941362,35.91575658,22.9310594,19.82910451,35.96197594,46.92265387,47.1880313,17.77236367,41.0651621,35.88456942,41.55848585,43.86665413,35.98042425,18.66252446,19.1670646,35.84438387,20.48324488
42.24619419,18.08023402,36.44329036,17.90550305,40.83558842,21.11015569,41.26685819,18.25607497,35.91981095,17.83066769,45.79885818,18.01391589,40.11733098,35.33511858,43.78478029,42.63108301,36.85408336,47.40546032,39.81658563,17.72313985,19.12078146,39.9569673,37.15627956,41.49191533,41.69965371,19.29534693,18.93854796,17.79583812,17.99279481,36.96887042,17.93235518,22.2037374,93.71879517,196.0484839,30.85537049,65.02028828,40.27304343,44.55959819,22.67157095,35.28913678,34.83720743,17.62353053,23.61404943,20.57588729,17.45462883,19.17944183,40.76448156,39.27506475,89.50819889,31.25759938,31.99253742,80.65353529,67.1367032,23.87377048,44.3111786,23.98100302,35.67594478,35.31018304,35.74140665,45.2042945,109.3449884,72.82647616,65.94770058,44.28021417,35.63577632,35.26424984,45.3523271,20.73934078,23.5323345,35.77966781,21.1509396,42.09403979,41.78633087,36.13638002,41.18466043,35.95519472,22.93933199,19.80924353,35.95885604,47.02143715,47.23296745,17.73779009,41.18839402,35.89252004,41.53808949,43.86649523,35.9209676,18.61410178,19.18366053,35.78690537,20.50170763
42.21775531,18.17148726,36.5117083,17.94226846,40.81283741,21.13428828,41.27322991,18.27418245,35.95270604,17.79372903,45.75690587,18.00668625,40.13288514,35.40107023,43.81228288,42.70246893,36.90929916,47.33934196,39.90301959,17.75635401,19.14145745,40.00128889,37.21233067,41.48660073,41.67886196,19.23115251,18.89257145,17.85616381,17.98616119,36.99951053,17.91013414,22.1915371,93.80970364,195.8666626,30.82588602,64.88263954,40.27329974,44.60673738,22.6815272,35.30180867,34.7876379,17.60386939,23.65311297,20.63278919,17.42609121,19.14433047,40.81416246,39.26572475,89.27449491,31.21685567,31.93434482,80.63310905,67.23453007,23.81852412,44.27146855,23.93901263,35.78743923,35.31649084,35.60095946,45.25350217,109.2807389,72.84799248,66.12479401,44.23845373,35.62478221,35.21880132,45.39211436,20.75677268,23.51780425,35.85863702,21.15394984,41.98294907,41.8346672,36.21061057,41.16982682,35.88253379,23.03803116,19.82296555,35.88643416,47.0310514,47.23714136,17.75499327,41.28901153,35.90535398,41.55305774,43.78176747,35.97188216,18.63341143,19.1940981,35.81246365,20.47804006
42.20452516,18.20573762,36.44247724,17.95574526,40.74201756,21.17284788,41.29194446,18.30287276,35.91348701,17.76769598,45.7147519,18.00010806,40.17536867,35.33417666,43.76336072,42.65622728,36.90347073,47.3569953,39.8809389,17.77283322,19.14866236,39.98220138,37.17140148,41.42420912,41.64908896,19.22399506,18.86413062,17.85498327,17.97954182,37.07642442,17.87041809,22.17379811,93.92365422,195.6200584,30.82822821,64.90679387,40.37076265,44.67496565,22.7420398,35.3246471,34.77498331,17.60873359,23.6338331,20.60906327,17.39581972,19.117755,40.81855063,39.15584734,89.37615328,31.2353536,31.99824123,80.28766197,67.07257134,23.7801915,44.33360956,23.88768276,35.7921945,35.28729222,35.63099494,45.32973788,109.0315187,72.90135967,66.08589147,44.40915467,35.72649251,35.26070487,45.28042372,20.7376861,23.57372467,35.81077039,21.08519614,41.98659986,41.79054516,36.35060345,41.28143737,35.84458031,23.04386723,19.82908594,35.83684237,47.04544754,47.38188226,17.76833927,41.3724926,35.96023681,41.51503812,43.85728436,35.91276508,18.61270244,19.1573305,35.84980429,20.53524412
